client_id	path	sentence	duration_s
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_20964204.mp3	Może byś do szkoły nie poszedł	2.741625
925086e4374047e1961ca9005fbbcb638a1bb8d37e252bb4305b925955794a8a949e91aa31900099f41a35a19284f71073e7463272009343f785178d27057b62	common_voice_pl_20642608.mp3	I siadłszy na kubełku wapna, począł obmyślać fortele	4.661625
f899b1bd28bb7090a53aa2013f3efa171576c497dd9f286c31fe0e57684d0a22bd7c3b6b560c4853e42b25597694833e3346370fb97f6dc6fb230c631c0924d4	common_voice_pl_20615969.mp3	O ile chodzi o Emila — nie wstydziła się niczego więcej; ani mówić, ani czynić	5.861625
d9c913215277238571f601e0e7963bb1dc371ec6e353b5b0704b532efb9f10b3ee1c93c47ccf71c0192aefbd6335d928da20b3e300a804f6332d9663cc9571da	common_voice_pl_21710133.mp3	Jak się nazywasz	2.165625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20707624.mp3	Zupełnie tak, jak ze snem	2.501625
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30534222.mp3	To dobrze i korzystnie	2.8875
ce64c935ab049647413748e9a608b8ab18533848c27935ecb7d830c629672e46790d83f3638e7b5d0d833452b7ce9474eb2499b98597458b447cf2ccf7c9ec68	common_voice_pl_20647025.mp3	Zdaje się, że się uderzył	2.789625
e3bb9cce0b96cfe4e8cb1460f32448ef193c8d85a0578cb7dbdc96797dbc99d0e7232aa62ebe536db937317c03ebf251972ce905120b7272303f503590f0692c	common_voice_pl_20762156.mp3	Ale co potem	2.213625
beaf8370edc99b074878696ad7565d88d3301e6411838e1bc003856c1f6728b70600b6aec500957f92253fb20199d00ddbb7274a29f5dfabb7d3263628988316	common_voice_pl_20615347.mp3	Do nieba go zaniosło! — odparł kulawiec, palcem niebo wskazując	5.861625
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	common_voice_pl_41589407.mp3	Z zadowoleniem przyjmuję plan działania, dlatego głosowałam za jego przyjęciem	5.9115
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30534129.mp3	A zatem odpowiedź na pana pytanie brzmi	4.4355
aed8df6b2700fe79a6926615b881f0db453a6f3dbe481051a9ab474b25a9524a1c3d45cf0edfe495c6a38e27432265a7752fc6081be0d828ef3af8f93f38bd4d	common_voice_pl_20650625.mp3	I przerzuciwszy ten ciężar na ojca — uciekł	4.637625
6ae6b6b39ad7bfa6e5b44ac8d278cc3e6be4af7a76e575943b97332d39e18532093614972efd09b74a5a6b666c33418b5292f988f0e1f4c52ad6e78280f1e3ec	common_voice_pl_25596043.mp3	Dawaj, dalej, bo nie mam czasu	2.9235
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_36668766.mp3	Dlatego z ogromnym zadowoleniem przyjmuję doskonałą propozycję, którą Pan przedstawił	4.5435
3d35da6aae74589a5af4d8292798566c2915cbf198874c2f7e502c402b724f79cce0076497a861fe8262742b913d9cdd55714a36b090ea6db917ab7442f8c24b	common_voice_pl_21590082.mp3	Lub też wysłaniec, znaczący cyfrą, że nadszedł ostatni dzień łaski	5.717625
377ff9295784d56e2753c40df30977c6c55b7f8cdeb55ebd58e26fe564992849e0299bd509a6721bd59ce6a09ad5a2fd9387aec10b104e2c19cb06ab5ed5c23b	common_voice_pl_20608978.mp3	Stałem długo jak wryty, nie mogąc uczynić kroku naprzód	5.717625
914a176fd59db24382d9324df88516cf107b77033f2366598668bd26dd0d464659732b6f5efae08792e45fb2eb08842d88f4d1dc1734a2e0f7be83a8428fdd2c	common_voice_pl_20673319.mp3	Więc może postawić pałki tym, którzy myśleli o lekcji	5.621625
d08ec452085c754377c9d34c19536c868b0785214c4ffa1230f5a02f1e66b57e352895a5d44bb651c5a2a1b8003f3ee50e63150aeeb3fbe4d0024c3f6b20accc	common_voice_pl_30717559.mp3	Ale Mistrz nasz potrafi wymierzyć sprawiedliwość	5.0835
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_30437236.mp3	Po prostu razi ich wykorzystanie nazwy należącej do ich własnej tradycji historycznej i archeologicznej	7.6755
6f2dd557da863cb4e0303da6ca2b1ab92105e9e51a1dd57c05f2cd9ce3eec89855bf43fee4e70092baa44186bb2eb2f965cd210a645121a7aaa3dd90f9a5a796	common_voice_pl_25944620.mp3	Choć dostrzegam to przesłanie, niezbyt w nie wierzę	4.9035
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20709964.mp3	Idź do szóstego oddziału i zobacz, czy tam jest globus	4.829625
b013892bbd8b1310f948fd685330df8c1961e7c67b29ba95b4279e71b2a0bf268a911a2d8aec745cbf8c5499fa8991a17b14475467a96ae41e2130763a0711a4	common_voice_pl_40881009.mp3	Każdej osobie miszkającej w Unii Europejskiej przysługuje podstawowe prawo wolności od dyskryminacji	6.4875
3d35da6aae74589a5af4d8292798566c2915cbf198874c2f7e502c402b724f79cce0076497a861fe8262742b913d9cdd55714a36b090ea6db917ab7442f8c24b	common_voice_pl_21591566.mp3	Ale teraz drżące twoje wargi zdradzają tchórzostwo	4.637625
9ab58ff974131b020e1a20bb94c909a598f3fe921df1c2a767330f0c021032824d401e1e38b9b159e4adf8ddeb8c39ae843df2927f2ddca19205d089e608d310	common_voice_pl_42485965.mp3	Zamierzam się skupić na sprawozdaniach panów posłów Gróbarczyka i Ferreiry	6.1635
76d902d8871ecf7891862d0a05ba81f0b94365efe46a96322c493157aeb01954377ab1aaf6e58db74e8295d82e3e2d7a479f6f00359c086fc2640a7fdd06fa45	common_voice_pl_20617947.mp3	Ruchome masy gadów porcelanowych	3.581625
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_30437921.mp3	Postaram się zmieścić rzeczywiście w minucie	3.7155
072ca027bb3d3405b579eacccb2d493ba79d29903ffc059eb28bdaa929dd4c1bc0e8675daeddb7bf070fa09cf1b98987fc8ecc47206f936415c7b17dd2c748d1	common_voice_pl_20658877.mp3	Wrócili na obiad	1.949625
118248cb1c59797930979074f55994bc21527f385cf2638e43b0d557c99e535a6b606985f9dae3cf167b9dae18e4da4ccc49e19729547b3641c00032ed537de1	common_voice_pl_21321680.mp3	Opuścił knajpę, ale stworzył lokalnego bohatera	4.301625
8c867dc55aa71035b74b783e502a6e39882b00f2c51196217dbedfe1026da86d17dcb1e4cb92d5edbf7bc15ca24d0224406fe1e6d4f414d75ba9a0e49d076a6f	common_voice_pl_20725093.mp3	Coraz to bardziej oddalali się od śródmieścia	3.88175
a2d42e5c3ecc3870dc477511584afb3aa79acd356ee3571a3ca187e8dffce98e3863b451956d0912be2d6899e8cce451e2c72e695c93f3d78b34dc5c87bbeeed	common_voice_pl_20618009.mp3	Jednego dnia przyszedł policjant z wielkim niebieskim papierem	5.189625
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_21097199.mp3	A jemu pewnie też serce mocno ze strachu biło	4.109625
f7c135f8680c9ed861cc522221d29ae39420c2c230d40ba106fb166ec80b94f9d8d8f52cbc1dc1df5523a9809b01057197cd5eb3d0d53b0bc0227a6e53637f64	common_voice_pl_20634196.mp3	Nic nie widziała	2.429625
4abc6c0fad8f36394fd307c9c641a3baa20ab7cac38c4dbcee99a4bebda3d26d787ccd5a21bfb00881674d60067202388468c4c1c22985d810a7055eb15a905a	common_voice_pl_20611879.mp3	Za miesiąc żeby flota była	3.173625
cb8b4f0e84a463e8698763ab0e1b9ee32d2f225ade4fafea0620ac21d48fdc8dce382bb76f4ba6d6d6f661093f5043a487f88abe039d3b8502cb3ec918664ffa	common_voice_pl_20797791.mp3	Na bok reszta! — krzyknął Podlasiak, podniecony otrzymanym uśmiechem	7.061625
ff0532c60c41b245020aaf123e447f047d17f3fcfd8c50ef4faabf75add866dd9743c7f4d23d84475ac2b8398fef41a46b5dd06ae8685e62502bcd253b25cf1a	common_voice_pl_25884228.mp3	Ale dziękuję wysokiej izbie za wyrażenie zgody	4.5795
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20666152.mp3	Piekielna nuda tego obrazu przeraża mnie dotąd	3.149625
b1fc1ae975d3f14e8d7a508d7052b41069e3f3b93f41d8738f9dd9d92956cd7fe5c0ae740f0ecfce857e82ae432ede43146ecd6fd43cd72c1a8332c5e1e4c98c	common_voice_pl_23880269.mp3	więc to tak miało się zakończyć	3.701625
f7c135f8680c9ed861cc522221d29ae39420c2c230d40ba106fb166ec80b94f9d8d8f52cbc1dc1df5523a9809b01057197cd5eb3d0d53b0bc0227a6e53637f64	common_voice_pl_20634521.mp3	I z jej życia zaczy nało rozwijać się dzieło sztuki	5.981625
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_20639109.mp3	Dokąd płyniemy? — rzuciłem odruchowo pytanie	5.069625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20684858.mp3	Bez kartki meldunkowej	2.669625
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_21460709.mp3	Tymczasem stała się rzecz niepojęta zupełnie, niezrozumiała dla nikogo	5.621625
a46cd1664b535dc8589f60dbc2b60f067311c607eb7be8575079c376a6bf36d6209725e5b4c879583a4105e169b745cdb8f8770f53c646af4615dfd5cc45f797	common_voice_pl_20639618.mp3	Nie brak — potwierdził jednoręki, posłusznie biegnąc wzrokiem za dłonią Podlasiaka	6.773625
6f2dd557da863cb4e0303da6ca2b1ab92105e9e51a1dd57c05f2cd9ce3eec89855bf43fee4e70092baa44186bb2eb2f965cd210a645121a7aaa3dd90f9a5a796	common_voice_pl_25978903.mp3	Musimy ustalić ogólnoświatową cenę emisji	4.2915
dbbcbdcfb0e79c5600e860c3d215c6776e30f93c4378f4e512c5f7e7a2e3730137de654e4c9940c08a70b59eaa11525256f17078c3549edc89a7c89c7adf0243	common_voice_pl_20613610.mp3	Dostała rower	2.861625
6254b049fcc3c3d0dcb48a3e7ef6d32121b348abeeb9672ff383c649f01de48c5a12878a09e61e9e594a156d5e6fd7ea7cbc8a7b787a210acc1a82799a045854	common_voice_pl_20686369.mp3	Tekst opracowany na podstawie: Antoni Lange, W czwartym wymiarze	5.549625
ef8fbeac756a6a2141ae62c4bf1111c213cc054a6fc099958996a257602b370bb58939503364b21b3651f98fa0df1ea7e217c17ab2f12fd52f5145f9054ec36b	common_voice_pl_28546791.mp3	Dotyczy to również przywozu produktów z krajów trzecich	6.4155
498429164868fdd32122ec4d5ca9695e224d309c2a26cd83648d17337f95997c00ab63e5dda1badce51de682fe54f54143cd6de173180db25d447c9e10e372f9	common_voice_pl_20623388.mp3	Myślałam o jakimś horrorze	3.533625
3d35da6aae74589a5af4d8292798566c2915cbf198874c2f7e502c402b724f79cce0076497a861fe8262742b913d9cdd55714a36b090ea6db917ab7442f8c24b	common_voice_pl_21622891.mp3	W maleńkich głęboko osadzonych oczach połyskiwały ognie niezaspokojonej ciekawości i siły	7.085625
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_21403241.mp3	Zabierz ich stąd i odprowadź	2.909625
a2db84266a607f095bafb294cad05f3fdcf2aa976d4376015cd39d34b1d3604eb891bdea505dff4598a8192bf00d39e8024c180233ae9cfdd33ea30d6493bce6	common_voice_pl_20959714.mp3	Oczekujemy małego chłopca z Domu Sierot, w Nowej Szkocji	3.869625
40acc986b41a982d86573d4d464cdb180475c443f5a7666b01de149df825e36fd048dcc7d58d374c182337cf1aef2ab5670b19fcd158a859681440cb3487d39b	common_voice_pl_21924528.mp3	Budując te drogi, nikt nie myślał o systemie odwadniającym, więc musieliśmy pojechać tam jeepem	6.845625
e757f02a52063a4878e77688ff76d32fbaf26d6d43a79ead7aa1579016e9a5562de71e75daf98cd31041f8897fcc3089734116b5f0b6e34b220a807dbfd9893e	common_voice_pl_20609736.mp3	Ona należy do niego…	3.269625
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_20606619.mp3	A ta mnie drapie	2.909625
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30516207.mp3	To jest rodzaj pytań, na które musimy odpowiedzieć	4.7955
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30693949.mp3	To jest słuszna uwaga	2.7795
6caf100b986fe0662226191fd70cd57b4c5f5f576fce30935a6eba6e0e801083bb275313d82303e75f14ccbddb9748f9f5c622dc8b013617db25bf4e91628253	common_voice_pl_20650747.mp3	Dzieci nie uważają na lekcjach, muszę się ciągle gniewać	5.021625
f3ed2001441f0a45babdb9813ed73b92384ca7c8cc09b293d6a4213b1ec0c6504806cb48be094e210ad7d40f3c6daf6ed70a454f00199aaa47c2eb799771abd3	common_voice_pl_22571792.mp3	Nie poślemy tego szala na wystawę paryską	4.445625
ef3a9a4adecdf59e220a6b2cd764b1ef966dda1f22b73be0edcbc5ac5401d52882fe45267a20867f99a18a2bc0beb4327769d37c0d296a69c99eaea346edb3f3	common_voice_pl_20635499.mp3	Kulawiec, milcząc, ssał swój tatarak	4.997625
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	common_voice_pl_41621310.mp3	skoncentrujmy wszystkie nasze działania w Brukseli i zaniechajmy comiesięcznych podróży do Strasburga	7.1355
ce64c935ab049647413748e9a608b8ab18533848c27935ecb7d830c629672e46790d83f3638e7b5d0d833452b7ce9474eb2499b98597458b447cf2ccf7c9ec68	common_voice_pl_20658105.mp3	Miesiączka jest ciągłym memento vivere	4.037625
6caf100b986fe0662226191fd70cd57b4c5f5f576fce30935a6eba6e0e801083bb275313d82303e75f14ccbddb9748f9f5c622dc8b013617db25bf4e91628253	common_voice_pl_20671181.mp3	Miałem i mam nadzieję, że medytacja coś pomoże	5.069625
a66ecee2c5c3871a96ba204cee5215b76f6d46c22985269836a69727321da4912af62b8e8d45d7f6251f3ea5c73bc70bd9685a5d7b5bc86c8d77142c5aa0be1a	common_voice_pl_21643335.mp3	Czy życzycie sobie służyć u mnie	2.837625
72a8725537f15ecfbd2aca0c342ee4ac0367ad23595ccd3d7efadb015af1af5e0614adb92ad6bf009711df662453a870c31467ca0ec71005a00aa82dc5e02a40	common_voice_pl_20711979.mp3	Przecież takie były miękkie, jedwabiste, taki miały żywy połysk	4.925625
52a2e85a39c26e564b58dad6009ad2812bd7625dc2ef92781f2dbef768a2fc0c42e71a5e889184659fd560a0f4d0f0f8977fa1a7f5940ee192a1299cb2473b1f	common_voice_pl_20657378.mp3	W jednej z tych ścian przez otwór sączyło się światło	4.061625
357954971c82ba1aea2a486281d76f4d75f59d8adae7d2712f5dce7d43a2ccc751277239ea4239dd9a69f3019840b2e16d893f2af131a3dcaba62c5fd4e6aed4	common_voice_pl_22911006.mp3	Plecak cię zbyt nie obciąża	3.269625
7765f50f4335ffe2f229010a92dd75fa48ece21076b0400a89f02f161bf43f69e6ab22f30ef12aaacf360ab642b954bcee4fc12b47d3b2d24f3ceff516966faf	common_voice_pl_23607822.mp3	Ulica była biała od śniegu	2.357625
a2db84266a607f095bafb294cad05f3fdcf2aa976d4376015cd39d34b1d3604eb891bdea505dff4598a8192bf00d39e8024c180233ae9cfdd33ea30d6493bce6	common_voice_pl_20716487.mp3	Zaczęło tlić się na mnie ubranie…	2.381625
43ca776f7350e6083c99655f4bdd7c50024e3df6187a7ae3f178df6082d485b3aa6ee2a95eea3a9dafdc4acf57ea05eb81bd0ca2b414e3df3b65b4b0c80fe598	common_voice_pl_20638903.mp3	Wtedy pojawiła się sprawa szkoły przy torach kolejowych, o której mało osób wie	5.669625
303cdc6ff8135ff57b4498b2b4208949a2259b60c01cdeae9103351a2afaa27133298992f22f789f1bcc0c30bed99c92d0cfbc56b51e0db5d158c421f8ef0ab0	common_voice_pl_42496959.mp3	Przede wszystkim chciałbym przeprosić posłów za moje spóźnienie	4.4355
014c5ee427df8f5543e0f8839afdeff161d7c7fa323f5972bf6f105049d0867235efeed8711d6e44f57454c00962f1fb31bcaff8322d70deb41ff546aa567cc0	common_voice_pl_30429279.mp3	Sugeruje się w nim, by ani o krok nie zmieniać tego kierunku	4.0035
d9c913215277238571f601e0e7963bb1dc371ec6e353b5b0704b532efb9f10b3ee1c93c47ccf71c0192aefbd6335d928da20b3e300a804f6332d9663cc9571da	common_voice_pl_25905539.mp3	Powiedziałem już, co myślę o niedociągnięciach poprzednich testów	5.0835
bf6711179a008a413b316c3e1570ed426d485aaf6a3dd0f541468fa4e2aad20eee471e25690c8b8a1820c6d4961f290fa76d97005b8ea5cfe980fabaadcdafc0	common_voice_pl_20607037.mp3	Tam ja jechać nie mogę, widzicie, bo był taki wypadek…	6.653625
ef8fbeac756a6a2141ae62c4bf1111c213cc054a6fc099958996a257602b370bb58939503364b21b3651f98fa0df1ea7e217c17ab2f12fd52f5145f9054ec36b	common_voice_pl_26645253.mp3	Omawiany program daje również szanse uczestnictwa młodym ludziom z krajów ościennych	8.3955
a2db84266a607f095bafb294cad05f3fdcf2aa976d4376015cd39d34b1d3604eb891bdea505dff4598a8192bf00d39e8024c180233ae9cfdd33ea30d6493bce6	common_voice_pl_20765583.mp3	Dżonki chińskie	1.709625
1ade2c0a0f832c2fb92ed575ea64038d795dfac491a3f3d5c1b2c364314dfd5c73a6941d99ff8282a253245dd37824fa38c335a97490a841a6c35b4150c9f1f0	common_voice_pl_21643795.mp3	Co pewien czas padało z ust sędziego: „proszę się rozejść“	6.029625
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30541614.mp3	Byłem krytykowany za udzielenie mu swojego poparcia	4.9035
2bcf144cb6b85375f150adb8f55802344fd885db8c0b2fdd23a665525464b114340052bd4e8e55e060dc4a519a76ddc86ad615356c18b9ed85d6eb859aa15595	common_voice_pl_23629222.mp3	Może ją zaciekawi widok zwalonego mostu	4.421625
a641d6dbd4c917f316eab8b64e67d225ed2f1f536a6f1a937e3afa6f14e994f986e2c1b1e3761520ff02aff15f84774f6d85ea1343c125dba942298bb6861312	common_voice_pl_25649584.mp3	Może pan jeszcze coś o nim wie	3.1035
89aae7126e1a79676fa78a3b68e4d4b35f4711b88869a8f1172e92563c71352b855ec09b8b06ac3b29f3fe7deb6e7b3cbaff4c1d1981e9916ec0145fff19f296	common_voice_pl_20608843.mp3	Kiedy? — Dziś albo jutro	4.229625
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_30541524.mp3	Galileo	2.7075
0df23af0093898dde8a85c780cf1f26f544c710a8074c8293fed1dac52302d8ed618bf8057bc169e0ac6baad2b89d3324d46f9791fcb869f6dc6e0259b7ccbc3	common_voice_pl_21936514.mp3	Ale zmieszałem się zaraz, bom spotkał niezmącone, uczciwego człowieka znamionujące, spojrzenie	9.029625
15c41a7a951b25a15d14ac874e157258c6bf64a77cada8becfa30a6c7fd2bdac6c613b64f1bb0b5a818d5d881fc39d45e6a31b3bf23a4caeed61b9029da74973	common_voice_pl_20611880.mp3	Otóż chce, abyś mu dał schronienie	3.173625
8c4eeac4b0268f6da0712d963ed4c527e004098ca234badee85b77c2453fd704a42e75f0eccd6caa481e5d5d25cb389f0c339690b3718dd2099b9688d1a46b89	common_voice_pl_20983015.mp3	Pchał go sanitariusz	2.741625
7e25d19dcd8143b65cbbc241c452118fbfeb8c78afd9e3c43f60866e320c86c5c0960f7af0396d92944d12a33a45baf232cdcc2734298f7c3cf24d270e175379	common_voice_pl_20690863.mp3	Podlasiak potarł dłonią miejsce pozbawione kędziora i rzucił na zabrakowanego kulawca spojrzenie pełne politowania	6.629625
293d4d03c8989525fe4172326277f3dc1ada59f863267f951bc6e2ae5571838fb135ee0a8916e59cb80b6599c2316756c59fb03f4f2a3f2710be2288320f5a06	common_voice_pl_20642633.mp3	No, zbliża się czas, by pomyśleć o powrocie	3.989625
3e0f5c772320d1fdd387658fed99cba63b99cb9e2c418ed83b9ebbb6c210ffd360ab5849784c0a939d707f14a8e0076b3951d3b1a248c3280070d1b4aba65426	common_voice_pl_20649168.mp3	Chcę umrzeć, leżąc na tobie, tak, właśnie tak	4.829625
ac23d02a4f970bf3155f3f3aace228d5f1385a547ade36a76f41a5dd2290008a227313ff1d5a238b05635d0a5e8af9f4554779a350721314e5eb345b1a6c6b24	common_voice_pl_25601233.mp3	Piłem, piłem! — uciekł w drugą stronę obozu	4.5435
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20666094.mp3	Czytałem jakiś czas temu popularnonaukową analizę czytelników fantastyki	4.781625
b1fc1ae975d3f14e8d7a508d7052b41069e3f3b93f41d8738f9dd9d92956cd7fe5c0ae740f0ecfce857e82ae432ede43146ecd6fd43cd72c1a8332c5e1e4c98c	common_voice_pl_22775090.mp3	Tak marnie zginąć nie chciałem	3.221625
603f0af8909508a74f3d53d64cd9fbdba2997386e5cbfc68e8349167e842c8863edf1ece9e8aaa899f8f057b19cc8c0c8c1d7cf26ae7b09b26a3724dfdf0bddb	common_voice_pl_20795636.mp3	Panie skrzydlaty, uważaj na przeciąg	4.229625
bb09c849020a57592b77ad08602e4c0e60ee86a5a035d1e34cbd3ec82dfe7a47b28d27ad0306143425d8e076d9f11b2d6bf83dacf010f1fc1c4d614adc1ddcf5	common_voice_pl_25171098.mp3	Jesteśmy w Paryżu	3.1035
40acc986b41a982d86573d4d464cdb180475c443f5a7666b01de149df825e36fd048dcc7d58d374c182337cf1aef2ab5670b19fcd158a859681440cb3487d39b	common_voice_pl_23708338.mp3	Prędzej, prędzej, ręka mię świerzbi	3.317625
b1fc1ae975d3f14e8d7a508d7052b41069e3f3b93f41d8738f9dd9d92956cd7fe5c0ae740f0ecfce857e82ae432ede43146ecd6fd43cd72c1a8332c5e1e4c98c	common_voice_pl_20697207.mp3	Podlasiak wypuścił z ręki jej dłoń drobną i niemal dziecinną	5.909625
c5ec8b409573eee24f2da7e6d1d3f432d2f429e75aacb9968209b56c02253517ffc7d6f8e03a955316bb9ef7bc4b97689f4545ed22219b8a73a9de563812c2a9	common_voice_pl_21130985.mp3	I jednocześnie koniec spuszczonego z góry mokrego sznura dotknął ramienia chłopca	6.149625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20856582.mp3	Usnęła znowu, głębokim snem, takim, jakim po wielkim zmęczeniu śpi się nad ranem	5.861625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20660563.mp3	W ostatnich szczególniej czasach przyjaciele wzajem na siebie uskarżać się nie mogli	5.669625
58d2c2bbd179bf1a974661e830f65afbaf3d6cae300654c7b28b541a685329db0289cb7e7220d401ec0eab63e5ab8a8a32e4b960c2bf29f77aca8fb941e9560a	common_voice_pl_20771665.mp3	Tam, tam, za biurkiem, w kącie, pod ścianą!…	4.661625
35a09cda2a25909147958363677047085382fdad1e0ac1b4890749c848b06628fd71cfd5052accaf9fe13b2aa8fa95f230a2d52db83aabec720838d5e44c17fa	common_voice_pl_20606241.mp3	Potem gasi świecę, otwiera okno i wygląda na ulicę	4.589625
35a09cda2a25909147958363677047085382fdad1e0ac1b4890749c848b06628fd71cfd5052accaf9fe13b2aa8fa95f230a2d52db83aabec720838d5e44c17fa	common_voice_pl_20605815.mp3	Emil zaczerwienił się, bo uważał, że powiedział to nie potrzebnie	6.389625
a2db84266a607f095bafb294cad05f3fdcf2aa976d4376015cd39d34b1d3604eb891bdea505dff4598a8192bf00d39e8024c180233ae9cfdd33ea30d6493bce6	common_voice_pl_20765595.mp3	Wieczorem grupki schodzą się w mieszkaniach, ale bardzo wcześnie wszystko idzie spać	4.301625
2c818dfafa7197d291cac63a8b8f41377c82ebf481d2a81244a0329a579d58a91d57d2de0938abb8b4dda68239b41046591191bf1400b012becb05434b37bb36	common_voice_pl_20709948.mp3	Nie mam go jeszcze	2.741625
9852aa435f3eadef9067a03d87bb1946a264122bebbdd02a27180a9c9c937be713d2cb0bedc350311f94148e58527acf177308c30852df297f6799be1e16dbdd	common_voice_pl_38518605.mp3	Jednym z obowiązków Komisji jest monitorowanie zgodności z prawodawstwem wspólnotowym w zakresie konkurencji	6.5235
6f2dd557da863cb4e0303da6ca2b1ab92105e9e51a1dd57c05f2cd9ce3eec89855bf43fee4e70092baa44186bb2eb2f965cd210a645121a7aaa3dd90f9a5a796	common_voice_pl_26200524.mp3	W ciągu kilku tygodni Komisja będzie mieć do dyspozycji dwa wymierne instrumenty	6.6315
e9811cde5bae400972c219b0873cdf371064aee9a8e1b4f4e90613b05530528c2ca3552ef1b80744361a86d18c72db6b16442cfb3004facd2a6ff9a7282541ba	common_voice_pl_20693520.mp3	Emil nie lubił przymusu	2.933625
46862943eba6462464a7c3a0b84e304756ec0635baa91a298fdd6e871a634fe20d9c409cece898a57599b2ec989384e6d6c4c2fd70a4ef72a5f5cdf6d3770c0f	common_voice_pl_20908328.mp3	Eliminacja różnic pomiędzy danymi z różnych obszarów	4.229625
d708eccdd0e628127fb2c9016223a0f8e6ac93fe31bae7c3b4f9d3eb370b6a76edb28fa0c9c4ec68c8956405cedada2750144eb37f83afaaec74d1ccb72b585c	common_voice_pl_20629058.mp3	Dawno nie jadłem czegoś tak smacznego	3.821625
